Distance_(pixels),Gray_Value
617,0.000000
618,0.000000
619,0.000000
620,0.000000
621,0.000000
622,0.035294
623,0.043137
624,0.015686
625,0.011765
626,0.031373
627,0.039216
628,0.023529
629,0.003922
630,0.000000
631,0.000000
632,0.000000
633,0.000000
634,0.000000
635,0.027451
636,0.054902
637,0.043137
638,0.003922
639,0.007843
640,0.011765
641,0.000000
642,0.000000
643,0.011765
644,0.035294
645,0.066667
646,0.121569
647,0.094118
648,0.023529
649,0.003922
650,0.000000
651,0.015686
652,0.011765
653,0.023529
654,0.023529
655,0.011765
656,0.011765
657,0.027451
658,0.050980
659,0.043137
660,0.015686
661,0.011765
662,0.011765
663,0.023529
664,0.047059
665,0.050980
666,0.070588
667,0.090196
668,0.062745
669,0.031373
670,0.031373
671,0.031373
672,0.011765
673,0.011765
674,0.000000
675,0.000000
676,0.007843
677,0.031373
678,0.035294
679,0.031373
680,0.015686
681,0.000000
682,0.000000
683,0.000000
684,0.003922
685,0.000000
686,0.003922
687,0.003922
688,0.011765
689,0.035294
690,0.078431
691,0.062745
692,0.011765
693,0.023529
694,0.047059
695,0.047059
696,0.031373
697,0.007843
698,0.003922
699,0.000000
700,0.019608
701,0.031373
702,0.054902
703,0.164706
704,0.215686
705,0.129412
706,0.062745
707,0.023529
708,0.007843
709,0.019608
710,0.039216
711,0.031373
712,0.011765
713,0.011765
714,0.015686
715,0.011765
716,0.015686
717,0.027451
718,0.031373
719,0.070588
720,0.086275
721,0.054902
722,0.027451
723,0.011765
724,0.011765
725,0.007843
726,0.011765
727,0.011765
728,0.007843
729,0.000000
730,0.011765
731,0.031373
732,0.031373
733,0.019608
734,0.011765
735,0.003922
736,0.000000
737,0.007843
738,0.023529
739,0.031373
740,0.035294
741,0.035294
742,0.027451
743,0.031373
744,0.023529
745,0.007843
746,0.000000
747,0.015686
748,0.023529
749,0.011765
750,0.003922
751,0.003922
752,0.015686
753,0.019608
754,0.035294
755,0.039216
756,0.050980
757,0.090196
758,0.105882
759,0.105882
760,0.109804
761,0.066667
762,0.027451
763,0.027451
764,0.027451
765,0.023529
766,0.019608
767,0.027451
768,0.031373
769,0.027451
770,0.015686
771,0.015686
772,0.039216
773,0.058824
774,0.070588
775,0.062745
776,0.043137
777,0.019608
778,0.007843
779,0.000000
780,0.007843
781,0.027451
782,0.027451
783,0.027451
784,0.058824
785,0.070588
786,0.023529
787,0.003922
788,0.015686
789,0.015686
790,0.015686
791,0.019608
792,0.015686
793,0.019608
794,0.011765
795,0.000000
796,0.003922
797,0.031373
798,0.050980
799,0.035294
800,0.011765
801,0.027451
802,0.019608
803,0.007843
804,0.003922
805,0.003922
806,0.000000
807,0.003922
808,0.007843
809,0.003922
810,0.015686
811,0.047059
812,0.043137
813,0.047059
814,0.039216
815,0.019608
816,0.015686
817,0.043137
818,0.062745
819,0.047059
820,0.035294
821,0.035294
822,0.019608
823,0.000000
824,0.003922
825,0.015686
826,0.011765
827,0.015686
828,0.027451
829,0.031373
830,0.019608
831,0.007843
832,0.000000
833,0.011765
834,0.043137
835,0.054902
836,0.035294
837,0.031373
